-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.215443985447590816e-03 -2.215443985447590816e-03 -2.202045741106569698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.215443982545356807e-03 -2.215443982545356807e-03 -2.202045741040777327e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570408781333451e-03 -2.156570408781333451e-03 -2.201262461483322608e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.156570401852820132e-03 -2.156570401852820132e-03 -2.201262461365660617e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
