-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
-1.406779847083378598e+01 -3.996694149741503166e-02 4.105028799745856216e-01 -2.006670547212951572e+00 -1.282472610600504399e-03 2.737284199530378229e-02 1.081380683872553219e-02 6.416081902287305017e-01 3.570709647424634703e-01 -2.373416743356828285e+00 -1.498369738788778660e+00 -2.290405481750198646e+00 -1.504956534990793959e-01 -9.657729044808981145e-02 -1.091411433208997472e+00 -1.473301147206123873e-01 2.503148681108189333e-01 -5.383586527865850957e-03 8.353823896919339298e-02 -1.472248275250127314e+01 -8.199567548744988305e-03 5.181757843609279164e-03 -2.047721308472037816e+00 -1.150477031515054682e-03 -6.608365232027714198e-01 -6.036116329514289343e-03 7.880849829595523159e-01 -1.407917991684479553e+01 1.837253488352509623e-01 4.105691311213706118e-01 -2.007178125519910594e+00 1.059581650295690104e-02 2.737141893370250226e-02 5.932061735081441438e-04 6.418741645770982274e-01 -3.615363609226447394e-01
