3.00000000e+01 2.86881736e-05 1.69380471e-02 -1.00375271e-01 3.52348364e-05 6.48723586e-05 5.91219506e-07 9.99999997e-01 -8.88608331e-01 1.62313571e+00 -8.88730650e-01 1.62335943e+00 -8.88477416e-01 1.62289354e+00 -8.88599743e-01 1.62311729e+00
3.10000000e+01 3.08845993e-05 1.69451913e-02 -1.00375100e-01 3.80269654e-05 6.98506957e-05 6.22340097e-07 9.99999997e-01 -8.88643611e-01 1.62313053e+00 -8.88775275e-01 1.62337140e+00 -8.88502316e-01 1.62286918e+00 -8.88633989e-01 1.62311007e+00
3.20000000e+01 3.30810249e-05 1.69523355e-02 -1.00374930e-01 4.08190944e-05 7.48290327e-05 6.53460687e-07 9.99999996e-01 -8.88678890e-01 1.62312536e+00 -8.88819899e-01 1.62338337e+00 -8.88527215e-01 1.62284481e+00 -8.88668235e-01 1.62310285e+00
3.30000000e+01 3.52774506e-05 1.69594796e-02 -1.00374760e-01 4.36112235e-05 7.98073698e-05 6.84581277e-07 9.99999996e-01 -8.88714169e-01 1.62312018e+00 -8.88864523e-01 1.62339534e+00 -8.88552114e-01 1.62282044e+00 -8.88702481e-01 1.62309563e+00
3.40000000e+01 3.74738763e-05 1.69666238e-02 -1.00374590e-01 4.64033525e-05 8.47857068e-05 7.15701867e-07 9.99999995e-01 -8.88749449e-01 1.62311501e+00 -8.88909148e-01 1.62340731e+00 -8.88577014e-01 1.62279607e+00 -8.88736727e-01 1.62308841e+00
3.50000000e+01 3.96703045e-05 1.69737680e-02 -1.00374420e-01 4.91954858e-05 8.97640496e-05 7.46822466e-07 9.99999995e-01 -8.88784728e-01 1.62310983e+00 -8.88953772e-01 1.62341928e+00 -8.88601913e-01 1.62277170e+00 -8.88770973e-01 1.62308119e+00
3.60000000e+01 4.21842082e-05 1.69822735e-02 -1.00374294e-01 5.25310699e-05 9.54639271e-05 7.78997103e-07 9.99999994e-01 -8.88827342e-01 1.62310475e+00 -8.89007080e-01 1.62343382e+00 -8.88632122e-01 1.62274370e+00 -8.88811878e-01 1.62307282e+00
3.70000000e+01 4.46981119e-05 1.69907789e-02 -1.00374169e-01 5.58666540e-05 1.01163805e-04 8.11171740e-07 9.99999993e-01 -8.88869956e-01 1.62309966e+00 -8.89060387e-01 1.62344836e+00 -8.88662331e-01 1.62271569e+00 -8.88852783e-01 1.62306444e+00
3.80000000e+01 4.72120156e-05 1.69992844e-02 -1.00374043e-01 5.92022382e-05 1.06863682e-04 8.43346377e-07 9.99999992e-01 -8.88912569e-01 1.62309458e+00 -8.89113694e-01 1.62346291e+00 -8.88692539e-01 1.62268768e+00 -8.88893688e-01 1.62305606e+00
3.90000000e+01 4.97259193e-05 1.70077899e-02 -1.00373917e-01 6.25378223e-05 1.12563559e-04 8.75521014e-07 9.99999992e-01 -8.88955183e-01 1.62308950e+00 -8.89167002e-01 1.62347745e+00 -8.88722748e-01 1.62265967e+00 -8.88934594e-01 1.62304768e+00
4.00000000e+01 5.22398258e-05 1.70162953e-02 -1.00373792e-01 6.58734115e-05 1.18263443e-04 9.07695658e-07 9.99999991e-01 -8.88997797e-01 1.62308442e+00 -8.89220309e-01 1.62349199e+00 -8.88752957e-01 1.62263166e+00 -8.88975499e-01 1.62303931e+00
4.10000000e+01 5.50577665e-05 1.70262100e-02 -1.00373728e-01 6.97694306e-05 1.24654365e-04 9.40622873e-07 9.99999990e-01 -8.89048119e-01 1.62307966e+00 -8.89282618e-01 1.62350923e+00 -8.88788784e-01 1.62260011e+00 -8.89023316e-01 1.62302977e+00
4.20000000e+01 5.78757072e-05 1.70361247e-02 -1.00373665e-01 7.36654496e-05 1.31045288e-04 9.73550088e-07 9.99999989e-01 -8.89098442e-01 1.62307489e+00 -8.89344928e-01 1.62352647e+00 -8.88824611e-01 1.62256857e+00 -8.89071134e-01 1.62302024e+00
4.30000000e+01 6.06936480e-05 1.70460394e-02 -1.00373602e-01 7.75614686e-05 1.37436210e-04 1.00647730e-06 9.99999987e-01 -8.89148765e-01 1.62307013e+00 -8.89407237e-01 1.62354371e+00 -8.88860438e-01 1.62253703e+00 -8.89118952e-01 1.62301071e+00
4.40000000e+01 6.35115887e-05 1.70559541e-02 -1.00373539e-01 8.14574876e-05 1.43827132e-04 1.03940452e-06 9.99999986e-01 -8.89199087e-01 1.62306537e+00 -8.89469546e-01 1.62356095e+00 -8.88896266e-01 1.62250548e+00 -8.89166770e-01 1.62300118e+00
4.50000000e+01 6.63295324e-05 1.70658688e-02 -1.00373476e-01 8.53535126e-05 1.50218061e-04 1.07233174e-06 9.99999985e-01 -8.89249410e-01 1.62306061e+00 -8.89531855e-01 1.62357819e+00 -8.88932093e-01 1.62247394e+00 -8.89214588e-01 1.62299165e+00
4.60000000e+01 6.94381684e-05 1.70772401e-02 -1.00373490e-01 8.98248982e-05 1.57269763e-04 1.10566745e-06 9.99999983e-01 -8.89307792e-01 1.62305636e+00 -8.89603462e-01 1.62359821e+00 -8.88973831e-01 1.62243896e+00 -8.89269556e-01 1.62298095e+00
4.70000000e+01 7.25468044e-05 1.70886113e-02 -1.00373504e-01 9.42962838e-05 1.64321465e-04 1.13900317e-06 9.99999982e-01 -8.89366175e-01 1.62305211e+00 -8.89675068e-01 1.62361823e+00 -8.89015568e-01 1.62240397e+00 -8.89324524e-01 1.62297025e+00
4.80000000e+01 7.56554404e-05 1.70999826e-02 -1.00373519e-01 9.87676693e-05 1.71373168e-04 1.17233888e-06 9.99999980e-01 -8.89424557e-01 1.62304786e+00 -8.89746675e-01 1.62363826e+00 -8.89057306e-01 1.62236898e+00 -8.89379492e-01 1.62295955e+00
4.90000000e+01 7.87640764e-05 1.71113538e-02 -1.00373533e-01 1.03239055e-04 1.78424870e-04 1.20567460e-06 9.99999979e-01 -8.89482939e-01 1.62304361e+00 -8.89818282e-01 1.62365828e+00 -8.89099044e-01 1.62233400e+00 -8.89434460e-01 1.62294885e+00
5.00000000e+01 8.18727157e-05 1.71227251e-02 -1.00373548e-01 1.07710447e-04 1.85476579e-04 1.23901031e-06 9.99999977e-01 -8.89541321e-01 1.62303937e+00 -8.89889888e-01 1.62367830e+00 -8.89140782e-01 1.62229901e+00 -8.89489428e-01 1.62293815e+00
5.10000000e+01 8.52587746e-05 1.71355997e-02 -1.00373652e-01 1.12770614e-04 1.93158975e-04 1.27237959e-06 9.99999975e-01 -8.89608093e-01 1.62303580e+00 -8.89971068e-01 1.62370117e+00 -8.89188707e-01 1.62226066e+00 -8.89551768e-01 1.62292625e+00
5.20000000e+01 8.86448336e-05 1.71484743e-02 -1.00373757e-01 1.17830780e-04 2.00841370e-04 1.30574887e-06 9.99999973e-01 -8.89674864e-01 1.62303223e+00 -8.90052247e-01 1.62372404e+00 -8.89236631e-01 1.62222230e+00 -8.89614108e-01 1.62291435e+00
5.30000000e+01 9.20308926e-05 1.71613490e-02 -1.00373861e-01 1.22890947e-04 2.08523765e-04 1.33911815e-06 9.99999970e-01 -8.89741636e-01 1.62302865e+00 -8.90133426e-01 1.62374690e+00 -8.89284556e-01 1.62218395e+00 -8.89676449e-01 1.62290245e+00
5.40000000e+01 9.54169515e-05 1.71742236e-02 -1.00373966e-01 1.27951113e-04 2.16206160e-04 1.37248743e-06 9.99999968e-01 -8.89808408e-01 1.62302508e+00 -8.90214605e-01 1.62376977e+00 -8.89332481e-01 1.62214559e+00 -8.89738789e-01 1.62289055e+00
5.50000000e+01 9.88030139e-05 1.71870982e-02 -1.00374070e-01 1.33011287e-04 2.23888563e-04 1.40585670e-06 9.99999966e-01 -8.89875179e-01 1.62302151e+00 -8.90295784e-01 1.62379264e+00 -8.89380405e-01 1.62210723e+00 -8.89801130e-01 1.62287865e+00
5.60000000e+01 1.02453261e-04 1.72015224e-02 -1.00374275e-01 1.38672376e-04 2.32171670e-04 1.43886743e-06 9.99999963e-01 -8.89950651e-01 1.62301876e+00 -8.90386793e-01 1.62381839e+00 -8.89434779e-01 1.62206556e+00 -8.89871050e-01 1.62286551e+00
5.70000000e+01 1.06103508e-04 1.72159465e-02 -1.00374480e-01 1.44333465e-04 2.40454778e-04 1.47187816e-06 9.99999960e-01 -8.90026124e-01 1.62301601e+00 -8.90477802e-01 1.62384413e+00 -8.89489153e-01 1.62202389e+00 -8.89940971e-01 1.62285237e+00
5.80000000e+01 1.09753755e-04 1.72303707e-02 -1.00374686e-01 1.49994553e-04 2.48737885e-04 1.50488889e-06 9.99999958e-01 -8.90101596e-01 1.62301326e+00 -8.90568810e-01 1.62386988e+00 -8.89543526e-01 1.62198222e+00 -8.90010892e-01 1.62283922e+00
5.90000000e+01 1.13404002e-04 1.72447949e-02 -1.00374891e-01 1.55655642e-04 2.57020992e-04 1.53789962e-06 9.99999955e-01 -8.90177068e-01 1.62301051e+00 -8.90659819e-01 1.62389563e+00 -8.89597900e-01 1.62194055e+00 -8.90080813e-01 1.62282608e+00
6.00000000e+01 1.17054252e-04 1.72592190e-02 -1.00375096e-01 1.61316739e-04 2.65304107e-04 1.57091034e-06 9.99999952e-01 -8.90252540e-01 1.62300775e+00 -8.90750828e-01 1.62392138e+00 -8.89652274e-01 1.62189888e+00 -8.90150734e-01 1.62281294e+00
6.10000000e+01 1.20955455e-04 1.72752384e-02 -1.00375410e-01 1.67589798e-04 2.74157971e-04 1.60315815e-06 9.99999948e-01 -8.90337008e-01 1.62300594e+00 -8.90851907e-01 1.62395002e+00 -8.89713346e-01 1.62185394e+00 -8.90228432e-01 1.62279849e+00
6.20000000e+01 1.24856657e-04 1.72912577e-02 -1.00375724e-01 1.73862857e-04 2.83011835e-04 1.63540596e-06 9.99999944e-01 -8.90421476e-01 1.62300412e+00 -8.90952987e-01 1.62397866e+00 -8.89774418e-01 1.62180900e+00 -8.90306130e-01 1.62278404e+00
6.30000000e+01 1.28757859e-04 1.73072770e-02 -1.00376038e-01 1.80135916e-04 2.91865699e-04 1.66765377e-06 9.99999941e-01 -8.90505945e-01 1.62300231e+00 -8.91054066e-01 1.62400731e+00 -8.89835490e-01 1.62176406e+00 -8.90383827e-01 1.62276959e+00
6.40000000e+01 1.32659061e-04 1.73232964e-02 -1.00376352e-01 1.86408975e-04 3.00719563e-04 1.69990159e-06 9.99999937e-01 -8.90590413e-01 1.62300049e+00 -8.91155146e-01 1.62403595e+00 -8.89896562e-01 1.62171911e+00 -8.90461525e-01 1.62275514e+00
6.50000000e+01 1.36560267e-04 1.73393157e-02 -1.00376666e-01 1.92682043e-04 3.09573435e-04 1.73214938e-06 9.99999934e-01 -8.90674881e-01 1.62299868e+00 -8.91256225e-01 1.62406459e+00 -8.89957635e-01 1.62167417e+00 -8.90539223e-01 1.62274069e+00
6.60000000e+01 1.40699157e-04 1.73569753e-02 -1.00377096e-01 1.99577169e-04 3.18968039e-04 1.76321959e-06 9.99999929e-01 -8.90768627e-01 1.62299790e+00 -8.91367604e-01 1.62409613e+00 -8.90025645e-01 1.62162599e+00 -8.90624883e-01 1.62272487e+00
6.70000000e+01 1.44838046e-04 1.73746349e-02 -1.00377527e-01 2.06472294e-04 3.28362643e-04 1.79428980e-06 9.99999924e-01 -8.90862374e-01 1.62299712e+00 -8.91478982e-01 1.62412766e+00 -8.90093655e-01 1.62157781e+00 -8.90710543e-01 1.62270904e+00
6.80000000e+01 1.48976936e-04 1.73922944e-02 -1.00377957e-01 2.13367420e-04 3.37757246e-04 1.82536001e-06 9.99999920e-01 -8.90956120e-01 1.62299635e+00 -8.91590361e-01 1.62415920e+00 -8.90161665e-01 1.62152963e+00 -8.90796203e-01 1.62269322e+00
6.90000000e+01 1.53115825e-04 1.74099540e-02 -1.00378387e-01 2.20262545e-04 3.47151850e-04 1.85643022e-06 9.99999915e-01 -8.91049866e-01 1.62299557e+00 -8.91701739e-01 1.62419074e+00 -8.90229674e-01 1.62148145e+00 -8.90881864e-01 1.62267739e+00
7.00000000e+01 1.57254718e-04 1.74276136e-02 -1.00378818e-01 2.27157681e-04 3.56546463e-04 1.88750041e-06 9.99999911e-01 -8.91143613e-01 1.62299479e+00 -8.91813118e-01 1.62422227e+00 -8.90297685e-01 1.62143326e+00 -8.90967524e-01 1.62266157e+00
7.10000000e+01 1.61617952e-04 1.74469579e-02 -1.00379370e-01 2.34684125e-04 3.66451637e-04 1.91696768e-06 9.99999905e-01 -8.91246908e-01 1.62299514e+00 -8.91935012e-01 1.62425668e+00 -8.90372862e-01 1.62138187e+00 -8.91061323e-01 1.62264429e+00
7.20000000e+01 1.65981185e-04 1.74663023e-02 -1.00379923e-01 2.42210568e-04 3.76356812e-04 1.94643495e-06 9.99999899e-01 -8.91350203e-01 1.62299549e+00 -8.92056906e-01 1.62429109e+00 -8.90448040e-01 1.62133047e+00 -8.91155123e-01 1.62262701e+00
7.30000000e+01 1.70344419e-04 1.74856466e-02 -1.00380475e-01 2.49737012e-04 3.86261987e-04 1.97590222e-06 9.99999894e-01 -8.91453497e-01 1.62299584e+00 -8.92178800e-01 1.62432551e+00 -8.90523218e-01 1.62127907e+00 -8.91248922e-01 1.62260973e+00
7.40000000e+01 1.74707652e-04 1.75049909e-02 -1.00381027e-01 2.57263456e-04 3.96167161e-04 2.00536950e-06 9.99999888e-01 -8.91556792e-01 1.62299619e+00 -8.92300694e-01 1.62435992e+00 -8.90598396e-01 1.62122768e+00 -8.91342721e-01 1.62259245e+00
7.50000000e+01 1.79070889e-04 1.75243353e-02 -1.00381580e-01 2.64789911e-04 4.06072344e-04 2.03483673e-06 9.99999882e-01 -8.91660088e-01 1.62299654e+00 -8.92422588e-01 1.62439433e+00 -8.90673574e-01 1.62117628e+00 -8.91436521e-01 1.62257517e+00
7.60000000e+01 1.83645007e-04 1.75454083e-02 -1.00382260e-01 2.72956158e-04 4.16457673e-04 2.06226435e-06 9.99999876e-01 -8.91773192e-01 1.62299810e+00 -8.92555204e-01 1.62443159e+00 -8.90756143e-01 1.62112169e+00 -8.91538628e-01 1.62255635e+00
7.70000000e+01 1.88219125e-04 1.75664814e-02 -1.00382940e-01 2.81122406e-04 4.26843001e-04 2.08969197e-06 9.99999869e-01 -8.91886297e-01 1.62299965e+00 -8.92687819e-01 1.62446885e+00 -8.90838711e-01 1.62106709e+00 -8.91640735e-01 1.62253753e+00
7.80000000e+01 1.92793243e-04 1.75875545e-02 -1.00383619e-01 2.89288653e-04 4.37228329e-04 2.11711959e-06 9.99999862e-01 -8.91999401e-01 1.62300120e+00 -8.92820435e-01 1.62450610e+00 -8.90921280e-01 1.62101250e+00 -8.91742843e-01 1.62251871e+00
7.90000000e+01 1.97367360e-04 1.76086275e-02 -1.00384299e-01 2.97454901e-04 4.47613658e-04 2.14454721e-06 9.99999855e-01 -8.92112506e-01 1.62300276e+00 -8.92953051e-01 1.62454336e+00 -8.91003849e-01 1.62095791e+00 -8.91844950e-01 1.62249989e+00
8.00000000e+01 2.01941482e-04 1.76297006e-02 -1.00384979e-01 3.05621160e-04 4.57998995e-04 2.17197478e-06 9.99999848e-01 -8.92225611e-01 1.62300431e+00 -8.93085667e-01 1.62458062e+00 -8.91086417e-01 1.62090331e+00 -8.91947058e-01 1.62248107e+00
8.10000000e+01 2.06712865e-04 1.76525459e-02 -1.00385791e-01 3.14434992e-04 4.68833713e-04 2.19691488e-06 9.99999840e-01 -8.92348777e-01 1.62300714e+00 -8.93229202e-01 1.62462069e+00 -8.91176592e-01 1.62084554e+00 -8.92057635e-01 1.62246062e+00
8.20000000e+01 2.11484248e-04 1.76753911e-02 -1.00386603e-01 3.23248824e-04 4.79668432e-04 2.22185498e-06 9.99999832e-01 -8.92471944e-01 1.62300996e+00 -8.93372737e-01 1.62466075e+00 -8.91266768e-01 1.62078776e+00 -8.92168212e-01 1.62244017e+00
8.30000000e+01 2.16255632e-04 1.76982364e-02 -1.00387414e-01 3.32062656e-04 4.90503151e-04 2.24679508e-06 9.99999824e-01 -8.92595110e-01 1.62301278e+00 -8.93516272e-01 1.62470081e+00 -8.91356943e-01 1.62072998e+00 -8.92278789e-01 1.62241971e+00
8.40000000e+01 2.21027015e-04 1.77210816e-02 -1.00388226e-01 3.40876488e-04 5.01337870e-04 2.27173517e-06 9.99999816e-01 -8.92718277e-01 1.62301561e+00 -8.93659807e-01 1.62474088e+00 -8.91447118e-01 1.62067220e+00 -8.92389366e-01 1.62239926e+00
8.50000000e+01 2.25798402e-04 1.77439269e-02 -1.00389038e-01 3.49690333e-04 5.12172597e-04 2.29667521e-06 9.99999808e-01 -8.92841443e-01 1.62301843e+00 -8.93803342e-01 1.62478094e+00 -8.91537294e-01 1.62061443e+00 -8.92499943e-01 1.62237881e+00
8.60000000e+01 2.30753230e-04 1.77685873e-02 -1.00389986e-01 3.59158867e-04 5.23425498e-04 2.31866907e-06 9.99999798e-01 -8.92974917e-01 1.62302259e+00 -8.93957985e-01 1.62482377e+00 -8.91635286e-01 1.62055348e+00 -8.92619145e-01 1.62235663e+00
8.70000000e+01 2.35708058e-04 1.77932477e-02 -1.00390933e-01 3.68627400e-04 5.34678399e-04 2.34066294e-06 9.99999788e-01 -8.93108390e-01 1.62302674e+00 -8.94112629e-01 1.62486659e+00 -8.91733278e-01 1.62049253e+00 -8.92738347e-01 1.62233445e+00
8.80000000e+01 2.40662886e-04 1.78179080e-02 -1.00391881e-01 3.78095934e-04 5.45931300e-04 2.36265680e-06 9.99999779e-01 -8.93241863e-01 1.62303089e+00 -8.94267272e-01 1.62490941e+00 -8.91831270e-01 1.62043158e+00 -8.92857549e-01 1.62231226e+00
8.90000000e+01 2.45617714e-04 1.78425684e-02 -1.00392829e-01 3.87564468e-04 5.57184201e-04 2.38465066e-06 9.99999769e-01 -8.93375337e-01 1.62303505e+00 -8.94421916e-01 1.62495223e+00 -8.91929263e-01 1.62037063e+00 -8.92976752e-01 1.62229008e+00
9.00000000e+01 2.50572546e-04 1.78672288e-02 -1.00393777e-01 3.97033015e-04 5.68437110e-04 2.40664445e-06 9.99999760e-01 -8.93508810e-01 1.62303920e+00 -8.94576559e-01 1.62499506e+00 -8.92027255e-01 1.62030968e+00 -8.93095954e-01 1.62226790e+00
9.10000000e+01 2.55696752e-04 1.78937467e-02 -1.00394864e-01 4.07162732e-04 5.80076439e-04 2.42522416e-06 9.99999748e-01 -8.93652829e-01 1.62304474e+00 -8.94742493e-01 1.62504058e+00 -8.92133269e-01 1.62024557e+00 -8.93223930e-01 1.62224389e+00
9.20000000e+01 2.60820959e-04 1.79202646e-02 -1.00395952e-01 4.17292449e-04 5.91715768e-04 2.44380387e-06 9.99999737e-01 -8.93796847e-01 1.62305028e+00 -8.94908426e-01 1.62508610e+00 -8.92239284e-01 1.62018145e+00 -8.93351906e-01 1.62221988e+00
