0.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
1.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
2.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
3.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
4.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
5.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
6.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
7.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
8.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
9.00000000e+00 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
1.00000000e+01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
1.10000000e+01 8.45041729e-01 -1.62655850e+00 8.45027165e-01 -1.62653039e+00 9.30210383e-01 -1.61576769e+00 9.30194515e-01 -1.61573964e+00
1.20000000e+01 8.45066212e-01 -1.62656522e+00 8.45037055e-01 -1.62650894e+00 9.30237950e-01 -1.61577926e+00 9.30206182e-01 -1.61572310e+00
1.30000000e+01 8.45090694e-01 -1.62657193e+00 8.45046945e-01 -1.62648749e+00 9.30265516e-01 -1.61579083e+00 9.30217850e-01 -1.61570656e+00
1.40000000e+01 8.45115176e-01 -1.62657864e+00 8.45056834e-01 -1.62646604e+00 9.30293083e-01 -1.61580241e+00 9.30229517e-01 -1.61569002e+00
1.50000000e+01 8.45139658e-01 -1.62658536e+00 8.45066724e-01 -1.62644459e+00 9.30320650e-01 -1.61581398e+00 9.30241185e-01 -1.61567348e+00
1.60000000e+01 8.45164141e-01 -1.62659207e+00 8.45076614e-01 -1.62642313e+00 9.30348216e-01 -1.61582555e+00 9.30252853e-01 -1.61565695e+00
1.70000000e+01 8.45188623e-01 -1.62659878e+00 8.45086504e-01 -1.62640168e+00 9.30375783e-01 -1.61583712e+00 9.30264520e-01 -1.61564041e+00
